Name       RA      Dec  perr  T90  flu fle   P1 p1e  Phi  Sp     Phie
130420A	196.118	59.421	1.0	123.5	71	3	3.4	0.2	1.52  CPL	0.25
130419A	355.278	9.900	2.6	75.7	7.8	1.4	0.3	0.2	1.43  PL	0.28
130418A	149.045	13.674	1.9	NA	18	2	0.6	0.2	2.07  PL	0.17
130408A	134.398	-32.363	2.2	28	23	4	4.9	1.0	1.28  PL	0.26
130327A	91.984	55.732	2.2	9.0	2.3	0.5	0.9	0.2	2.26  PL	0.36
130315A	157.541	-51.794	1.3	233.4	49	2	1.0	0.2	1.81  PL	0.08
130313A	236.438	-0.355	2.6	0.26	0.31	0.07	0.5	0.1	1.37  PL	0.36
130306A	279.475	-11.682	1.6	NA	NA	NA	7.3	0.8	1.95  PL	0.05
130305A	116.774	52.037	1.8	NA	48	18	NA	NA	0.78  PL	0.20
130216B	58.866	2.036	1.5	3.7	13	3	7.4	0.6	1.77  PL	0.08
130216A	67.901	14.670	1.0	6.5	30	1	6.5	0.3	0.80  CPL	0.20
130215A	43.486	13.387	1.5	65.7	54	5	2.5	0.7	1.59  PL	0.14
130211A	147.524	-42.330	2.1	25.1	6.4	1.0	0.7	0.2	1.81  PL	0.24
130206A	140.387	-58.193	1.9	128.0	20	2	0.3	0.2	1.56  PL	0.17
130131B	173.957	15.033	1.7	4.30	3.4	0.4	1.0	0.2	1.15  PL	0.20
130131A	171.091	48.064	2.1	51.6	3.1	0.6	0.7	0.1	2.12  PL	0.32
130122A	194.307	59.003	3.0	64	7.4	1.1	0.4	0.1	1.34  PL	0.24
130102A	311.435	49.838	2.3	77.5	7.2	0.9	0.4	0.1	1.39  PL	0.18
121229A	190.095	-50.588	2.8	NA	4.6	1.3	0.1	0.0	2.43  PL	0.46
121226A	168.620	-30.413	2.0	1.00	1.4	0.2	1.6	0.3	1.51  PL	0.29
121217A	153.708	-62.354	1.0	778	62	3	1.8	0.1	1.53  PL	0.08
121212A	177.787	78.052	2.1	6.8	1.2	0.3	0.7	0.1	2.65  PL	0.40
121211A	195.575	30.173	4.9	182	13	2.67	1.0	0.3	2.36  PL	0.26
121209A	326.800	-8.232	1.7	42.7	29	1	3.4	0.3	1.43  PL	0.08
121202A	256.790	23.942	1.2	20.1	12	1	1.2	0.2	1.59  PL	0.11
121201A	13.473	-42.929	2.3	85	7.8	1.0	0.8	0.1	1.90  PL	0.21
121128A	300.589	54.301	1.0	23.3	69	4	12.9	0.4	1.32  PL	0.18
121125A	228.519	55.318	1.2	52.2	47	1	2.9	0.2	1.52  PL	0.06
121123A	307.334	-11.873	1.8	317	150	10	2.6	0.2	0.96  CPL	0.20
121117A	31.617	7.432	1.1	30	14	2	1.1	0.1	1.16  PL	0.18
121108A	83.216	54.520	2.2	89	9.6	1.2	1.6	0.2	2.28  PL	0.20
121102A	270.896	-16.951	1.0	24.7	19	1	2.3	0.2	1.88  PL	0.07
121031A	170.772	-3.513	1.0	226	78	2	2.4	0.2	1.50  PL	0.05
121028A	271.903	-2.298	1.5	3.8	3.7	0.4	1.9	0.3	1.79  PL	0.17
121027A	63.598	-58.839	1.0	62.6	20	1	1.3	0.2	1.82  PL	0.09
121024A	70.481	-12.255	1.7	69	11	1	1.3	0.2	1.41  PL	0.22
121017A	288.820	-1.602	1.5	4.2	6.6	0.7	3.3	0.4	1.74  PL	0.17
121014A	166.645	-29.105	2.0	80.0	11	1	0.3	0.2	1.91  PL	0.17
121011A	260.204	41.123	1.8	75.6	27	7	1.2	0.3	0.10  CPL	0.73
121001A	276.029	-5.667	2.4	147	17	2	0.5	0.1	1.34  PL	0.15
120927A	136.606	0.420	1.0	43	26	3	1.6	0.2	0.63  CPL	0.38
120923A	303.781	6.255	2.1	27.2	3.2	0.8	0.6	0.1	0.29  CPL	1.66
120922A	234.758	-20.181	1.2	173	62	7	2.0	0.2	1.58  CPL	0.36
120918A	181.042	-32.762	1.1	25.1	37	6	4.5	0.5	1.00  CPL	0.39
120913B	213.660	-14.508	1.0	126	111	2	3.2	0.2	1.63  PL	0.04
120913A	146.400	26.959	1.2	30.1	8.7	0.8	2.3	0.2	2.18  PL	0.15
120911A	357.966	63.090	1.6	17.8	11	1	2.7	0.3	1.71  PL	0.16
120909A	275.735	-59.432	1.2	NA	68	2	1.8	0.3	1.39  PL	0.06
120907A	74.736	-9.323	2.0	16.9	6.7	1.1	2.9	0.4	1.73  PL	0.25
120819A	235.887	-7.304	2.9	71	14	2	0.8	0.3	1.49  PL	0.23
120817B	8.310	-26.428	2.8	NA	1.7	0.4	NA	NA	0.60  PL	0.3
120817A	250.692	-38.377	1.5	28.2	6.9	0.6	0.8	0.1	1.97  PL	0.16
120816A	282.133	-6.981	2.5	7.6	4.3	1.0	2.1	0.5	2.54  NA	0.40
120815A	273.976	-52.125	1.8	9.7	4.9	0.7	2.2	0.3	2.29  PL	0.23
120811C	199.690	62.297	1.0	26.8	30	3	4.1	0.2	1.40  CPL	0.30
120811A	257.184	-22.735	2.6	166	11	1	1.0	0.1	1.95  PL	0.20
120807A	241.273	-47.455	2.1	20.0	2.9	0.5	0.9	0.1	1.81  PL	0.30
120805A	216.536	5.853	2.2	48.00	8.2	1.4	0.37	0.2	1.20  PL	0.28
120804A	233.951	-28.768	1.0	0.81	8.8	0.5	10.8	0.6	1.34  PL	0.08
120803B	314.223	53.298	1.0	37.5	25	5	1.5	0.2	0.84  CPL	0.36
120803A	269.531	-6.733	2.5	10.0	3.0	0.5	0.4	0.2	0.86  PL	0.35
120802A	44.833	13.762	1.1	50	19	3	3.0	0.2	1.21  CPL	0.47
120729A	13.078	49.936	1.0	71.5	24	1	2.9	0.2	1.62  PL	0.08
120728A	137.085	-54.437	1.4	22.06	24	2	2.4	0.5	1.79  PL	0.13
120724A	245.193	3.535	2.1	72.8	6.8	1.1	0.6	0.2	0.53  CPL	1.53
120722A	230.489	13.249	3.4	42.4	12	2	1.0	0.3	1.90  PL	0.25
120714B	355.412	-46.196	2.6	159	12	1	0.4	0.1	1.52  PL	0.17
120714A	167.975	-30.625	1.6	16.2	8.2	0.9	1.5	0.3	1.62  PL	0.16
120712A	169.598	-20.051	1.0	14.7	18	1	2.4	0.2	1.36  PL	0.08
120711B	331.710	59.996	3.2	60	5.6	1.2	0.4	0.1	1.75  PL	0.32
120703A	339.353	-29.726	1.0	25.2	35	1	10.5	0.4	1.51  PL	0.06
120701A	80.338	-58.531	1.3	13.8	14	1	1.6	0.2	1.05  PL	0.10
120630A	352.300	42.495	2.7	0.6	0.61	0.14	0.7	0.2	1.04  PL	0.43
120624B	170.886	8.933	1.0	NA	283	4	5.5	0.2	1.17  PL	0.03
120612A	126.723	-17.598	1.7	90	13	1	0.5	0.2	1.36  PL	0.16
120521C	214.288	42.144	1.0	26.7	11	1	1.9	0.2	1.73  PL	0.11
120521B	197.016	-52.742	1.6	31.4	15	1	0.9	0.2	0.97  PL	0.15
120521A	148.692	-49.422	1.7	0.45	0.78	0.11	0.9	0.1	0.98  PL	0.22
120514A	283.002	-4.258	1.1	164.4	28	2	1.9	0.2	1.62  PL	0.10
120422A	136.915	13.974	2.0	5.35	2.3	0.4	0.6	0.2	1.19  PL	0.24
120404A	235.002	12.883	1.2	38.7	16	1	1.2	0.2	1.85  PL	0.13
120403B	54.302	-89.029	2.4	7.3	2.1	0.4	0.9	0.2	1.79  PL	0.31
120403A	42.458	40.489	2.3	1.25	1.0	0.2	1.1	0.2	1.64  PL	0.30
120401A	58.057	-17.658	2.5	NA	9.1	1.4	0.12	0.04	1.66  PL	0.23
120328A	241.607	-39.322	1.8	24.2	4.7	0.6	0.7	0.1	1.87  PL	0.20
120327A	246.854	-29.415	1.1	62.9	36	1	3.9	0.2	1.52  PL	0.06
120326A	273.906	69.248	1.0	69.6	26	3	4.6	0.2	1.41  CPL	0.34
120324A	291.081	24.140	1.1	118	101	3	5.9	0.2	1.34  PL	0.04
120320A	212.517	8.682	1.6	25.74	5.9	1.6	0.5	0.2	0.31  CPL	0.95
120312A	251.812	23.881	2.1	14.2	5.7	0.8	1.3	0.3	1.72  PL	0.23
120311B	258.551	-13.068	1.3	28.2	10	1	1.5	0.2	1.96  PL	0.14
120311A	273.075	14.297	1.1	3.5	3.0	0.3	3.2	0.2	2.30  PL	0.15
120308A	219.123	79.674	1.3	60.6	12	1	06	0.1	1.71  PL	0.13
120305A	47.549	28.495	1.0	0.10	2.0	0.1	2.2	0.2	1.00  PL	0.09
120302A	122.426	29.642	2.3	NA	6.6	1.3	0.6	0.3	1.4  PL	0.3
120229A	20.033	-35.796	1.9	0.22	0.41	0.07	0.5	0.1	1.29  PL	0.24
120224A	40.937	-17.779	2.4	8.13	2.4	0.5	0.9	0.2	2.25  PL	0.36
120219A	129.862	51.006	2.2	90.5	5.4	1.4	0.3	0.1	0.60  CPL	1.69
120218A	319.764	-25.462	1.9	27.5	53	4	9.1	1.2	1.75  PL	0.11
120215A	30.057	8.790	2.3	26.5	4.0	0.6	0.6	0.1	1.62  PL	0.22
120213A	300.987	65.413	1.0	48.9	19	1	1.7	0.1	2.37  PL	0.09
120212A	43.086	-18.043	1.6	5.52	5.1	0.6	2.1	0.3	2.05  PL	0.19
120211A	87.781	-24.795	2.1	61.7	8.1	1.2	0.5	0.2	1.50  PL	0.22
120121A	249.363	-23.963	1.4	26.1	11	1	0.7	0.2	1.23  PL	0.13
120119A	120.029	-9.076	1.0	253.8	170	0	10.3	0.3	1.38  PL	0.04
120118B	124.862	-7.178	1.3	23.26	18	1	2.2	0.3	2.08  PL	0.11
120116A	16.240	33.927	1.0	41.0	29	1	4.1	0.3	1.31  CPL	0.41
120114A	317.904	57.0358	2.3	NA	NA	NA	NA	NA	1.4  PL	0.3
120106A	66.129	64.050	1.3	61.6	9.7	1.1	1.5	0.2	1.53  PL	0.17
120102A	276.224	24.713	1.0	38.7	43	1	10.3	0.4	1.59  PL	0.05
111229A	76.561	-84.687	2.7	25.4	3.4	0.7	1.0	0.2	1.85  PL	0.33
111228A	150.063	18.284	1.4	101.20	85	2	12.4	0.5	2.27  PL	0.06
111225A	13.158	51.573	1.3	106.8	13	1.2	0.7	0.1	1.70  PL	0.15
111215A	349.582	32.440	4.2	796	45	5	0.5	0.2	1.70  PL	0.18
111212A	310.442	-68.585	1.8	NA	14	2	0.8	0.3	1.67  PL	0.18
111210A	191.493	-7.173	1.7	2.52	1.6	0.2	1.0	0.1	1.30  PL	0.19
111209A	14.350	-46.799	1.0	NA	360	10	0.5	0.1	1.48  PL	0.03
111208A	290.215	40.6686	2.2	NA	9.8	1.8	1.3	0.7	1.5  PL	0.3
111207A	92.924	-39.504	NA	3	NA	NA	NA	NA	NA	NA  NA
111204A	336.651	-31.414	2.2	48.0	4.7	0.9	0.3	0.2	1.83  PL	0.30
111201A	190.485 32.9935	2.1	NA	4.6	0.8	1.1	0.3	1.6  PL	0.3
111129A	307.415	-52.722	2.3	7.6	1.8	0.4	0.9	0.2	2.56  PL	0.38
111126A	276.057	51.461	3	0.8	0.7	0.2	NA	NA	1.1  PL	0.3
111123A	154.845	-20.639	1.1	290.0	73	3	0.9	0.1	1.68  PL	0.07
111121A	154.746	-46.670	1.1	119	22	2	7.1	0.3	1.66  PL	0.12
111117A	12.702	23.021	NA	0.47	1.40	0.18	1.35	0.20	0.65  PL	0.22
111109A	118.248	-41.588	1.9	13.0	2.4	0.4	0.5	0.1	1.86  PL	0.26
111107A	129.487	-66.520	1.2	26.6	8.8	0.8	1.2	0.2	1.49  PL	0.14
111103B	265.691	1.605	1.0	167	80	2	7.2	0.3	1.41  PL	0.05
111103A	327.111	-10.532	1.1	11.6	14	1	3.1	0.3	1.30  PL	0.10
111029A	44.785	57.101	1.2	7.6	3.9	0.4	1.5	0.2	0.77  CPL	0.71
111026A	244.256	-47.435	1.8	3.62	1.7	0.2	1.1	0.1	1.69  PL	0.21
111022B	108.927	49.663	2.0	79.1	9.0	1.2	0.4	0.3	1.59  PL	0.20
111022A	275.871	-23.666	1.0	24.7	20	1	2.5	0.2	1.01  CPL	0.37
111020A	287.029	-38.031	2.1	0.40	0.65	0.10	0.9	0.2	1.37  PL	0.26
111018A	271.482	-3.880	2.0	36	4.0	0.7	0.4	0.1	2.18  PL	0.27
111016A	153.826	27.474	2.2	550	40	3	0.9	0.2	1.95  PL	0.12
111008A	60.439	-32.708	1.2	63.46	53	3	6.4	0.7	1.86  PL	0.09
111005A	223.315	-19.722	2.1	26	6.2	1.1	1.1	0.3	2.03  PL	0.27
110928A	257.745	36.547	2.3	26.7	6.9	1.1	0.9	0.3	1.09  PL	0.30
110921A	294.094	36.355	1.7	48.00	24	2	0.2	0.4	1.57  PL	0.17
110915A	310.830	-0.713	1.2	78.76	57	2	3.3	0.2	0.94  CPL	0.23
110827A	164.059	53.817	2.2	8.5	1.8	0.3	0.4	0.1	1.24  PL	0.27
110820A	343.203	70.298	2.1	256	8.2	1.5	0.4	0.1	1.92  PL	0.28
110818A	317.373	-63.981	1.4	103	40	2	1.6	0.3	1.58  PL	0.11
110808A	57.322	-44.177	2.7	48	3.3	0.8	0.4	0.2	2.32  PL	0.43
110801A	89.415	80.958	1.1	385	47	3	1.1	0.2	1.84  PL	0.10
110731A	280.513	-28.536	1.0	38.8	60	1	11.0	0.3	1.15  PL	0.05
110726A	286.713	56.070	1.7	5.2	2.2	0.3	1.0	0.2	0.64  CPL	0.87
110719A	24.570	34.578	1.8	41.0	18	2	1.3	0.3	1.63  PL	0.15
110715A	237.665	-46.237	1.0	13.0	118	2	53.9	1.1	1.25  CPL	0.12
110709B	164.668	-23.470	1.1	55.6	94	2	3.4	0.3	1.29  PL	0.04
110709A	238.895	40.918	1.0	44.7	100	2	6.2	0.2	1.24  PL	0.03
110625A	286.751	6.755	1.3	44.5	280	10	49.5	2.4	1.44  PL	0.04
110610A	308.205	74.827	1.0	46.4	49	1	4.2	0.2	1.51  PL	0.05
110530A	282.045	61.953	2.3	19.6	3.3	0.5	0.4	0.1	2.06  PL	0.24
110521A	120.132	45.818	1.8	13.8	4.4	0.5	0.5	0.1	0.90  PL	0.22
110520A	134.363	56.418	1.1	15.7	11	1	1.1	0.2	1.13  PL	0.10
110519A	261.638	-23.426	1.0	27.2	40	1	4.6	0.3	2.09  PL	0.06
110503A	132.799	52.211	1.0	10.0	100	4	1.35	0.06	0.88  CPL	0.25
110422A	112.057	75.100	1.0	25.9	410	10	30.7	1.0	0.86  CPL	0.10
110420B	320.045	-41.277	2.2	0.084	0.53	0.11	0.7	0.2	1.52  CPL	2.56
110420A	2.164	-37.877	1.0	11.8	59	2	14.0	0.9	2.30  PL	0.07
110414A	97.876	24.349	1.6	152.0	35	3	1.1	0.3	1.70  PL	0.14
110412A	133.491	13.488	1.9	23.4	18	2	2.0	0.4	1.54  PL	0.14
110411A	291.427	67.706	1.0	80.3	33	2	1.3	0.2	1.51  PL	0.31
110407A	186.022	15.726	1.5	145	17	2	1.73	0.12	0.73  CPL	0.64
110402A	197.432	61.247	1.7	60.9	34	4	4.1	0.7	1.59  PL	0.17
110319B	326.088	-56.774	1.0	14.5	10	1	1.25	0.15	1.39  PL	0.05
110319A	356.510	-66.008	1.0	19.3	14	1	2.2	0.2	1.31  CPL	0.43
110318B	211.691	-51.577	1.7	4.8	2.9	0.3	0.7	0.1	1.09  PL	0.17
110318A	338.292	-15.278	1.0	16.0	49	2	8.0	0.5	1.05  CPL	0.23
110315A	279.205	17.537	1.0	77	41	2	1.7	0.2	1.77  PL	0.08
110312A	157.500	-5.259	2.3	28.7	8.2	1.3	1.2	0.3	2.32  PL	0.26
110305A	260.877	-15.810	1.9	12.0	8.0	1.0	1.2	0.3	1.62  PL	0.19
110223B	150.340	-68.329	2.0	54.0	6.1	0.8	0.6	0.1	1.65  PL	0.21
110223A	345.386	87.586	2.5	7.0	1.6	0.4	0.6	0.2	1.70  PL	0.33
110213A	42.978	49.278	1.4	48.0	59	4	1.6	0.6	1.83  PL	0.12
110212A	69.025	43.716	1.4	3.3	2.4	0.3	1.5	0.2	0.78  CPL	0.85
110210A	13.108	7.778	3.2	233	9.6	1.9	0.3	0.1	1.73  PL	0.29
110208A	22.487	-20.561	1.8	37.4	2.7	0.6	0.6	0.1	2.08  PL	0.31
110207A	12.540	-10.790	1.3	80.3	16	1	1.1	0.1	1.30  PL	0.12
110205A	164.603	67.533	2.2	257	170	0	3.6	0.2	1.80  PL	0.04
110201A	137.489	88.610	1.3	13.0	7.0	0.5	1.1	0.1	1.09  PL	0.11
110128A	193.871	28.108	2.3	30.7	7.2	1.4	0.8	0.2	1.31  PL	0.30
110119A	348.589	5.982	1.5	208	70	2	2.2	0.1	1.44  PL	0.05
110112A	329.936	26.470	2.6	0.5	0.30	0.09	0.5	0.2	2.14  PL	0.46
110107A	299.890	41.889	3	NA	58	5	NA	NA	1.58  PL	0.03
110106B	134.155	47.005	1.2	24.8	20	1	2.1	0.3	1.76  PL	0.11
110106A	79.295	64.199	2.0	4.3	3.0	0.5	1.9	0.3	1.71  PL	0.28
110102A	245.877	7.617	1.8	264	165	3	8.4	0.3	1.60  PL	0.04
101225A	0.2037	44.5739	3.6	1088.0	19	4	NA	NA	1.82  PL	0.32
101224A	285.939	45.706	2.1	0.2	0.58	0.11	0.7	0.2	0.93  CPL	1.52
101219B	12.259	-34.556	3.9	34	21	4	0.6	0.3	1.56  PL	0.16
101219A	74.586	-2.527	1.0	0.6	4.6	0.3	4.1	0.2	0.63  PL	0.09
101213A	241.297	21.905	1.1	135	50	2	2.2	0.4	1.53  PL	0.09
101204A	167.548	-20.434	NA	NA	12	4	NA	NA	1.3  PL	0.2
101201A	1.955	-16.196	2	NA	NA	NA	NA	NA	NA	NA NA
101129A	155.921	-17.645	3	0.35	0.9	0.5	NA	NA	0.8  PL	0.5
101117B	172.991	-72.651	1.1	5.2	11	1	4.5	0.3	1.50  PL	0.09
101114A	303.193	14.029	1.8	NA	8.0	0.8	1.8	0.3	1.29  PL	0.17
101030A	166.390	-16.389	1.1	92.0	20	1	0.9	0.1	1.82  PL	0.10
101024A	66.465	-77.261	1.1	18.7	15	1	5.5	0.2	1.15  CPL	0.31
101023A	317.949	-65.389	1.4	80.8	270	10	NA	NA	1.26  CPL	0.15
101020A	189.607	23.129	3.4	175.0	26	3	0.5	0.2	2.04  PL	0.17
101017A	291.377	-35.141	1.0	70.0	180	10	9.4	0.4	1.45  PL	0.03
101011A	48.274	-65.990	1.2	71.5	14	1	1.3	0.2	1.24  PL	0.14
101008A	328.882	37.060	2.1	104	11	2	1.6	0.2	1.59  PL	0.24
100928A	223.037	-28.542	2.3	3.3	3.5	0.6	2.5	0.5	1.79  PL	0.29
100924A	0.672	7.004	1.0	96.0	83	3	1.5	0.3	1.53  PL	0.06
100917A	289.250	-17.120	2.1	66	8.6	1.2	0.6	0.2	1.67  PL	0.23
100915A	315.664	65.676	2.0	200	15	2	0.5	0.3	1.50  PL	0.24
100906A	28.697	55.634	1.0	114.4	120	0	10.1	0.4	1.78  PL	0.03
100905A	31.542	14.919	1.7	3.4	1.7	0.2	0.6	0.1	1.09  PL	0.19
100904A	172.907	-16.185	1.8	31.3	13	1	1.6	0.3	1.67  PL	0.16
100902A	48.626	30.970	1.3	428.8	32	2	1.0	0.1	1.98  PL	0.13
100901A	27.252	22.751	3.5	439	21	3	0.8	0.2	1.52  PL	0.21
100823A	20.706	5.848	1.4	16.9	4.1	0.4	1.0	0.1	2.19  PL	0.18
100816A	351.738	26.568	1.0	2.9	20	1	10.9	0.4	0.73  CPL	0.24
100814A	22.479	-17.990	1.0	174.5	90	2	2.5	0.2	1.47  PL	0.04
100807A	55.283	67.665	1.9	7.9	3.4	0.5	1.8	0.2	2.32  PL	0.23
100805A	299.846	52.618	2.0	15.0	5.1	0.8	0.7	0.2	1.76  PL	0.23
100802A	2.482	47.752	1.1	487	36	2	0.9	0.1	1.85  PL	0.10
100728B	44.051	0.296	1.5	12.1	17	1	3.5	0.5	1.55  PL	0.14
100728A	88.753	-15.259	1.0	198.5	380	0	5.1	0.2	1.18  PL	0.02
100727A	154.187	-21.417	1.6	84	12	1	1.2	0.1	1.81  PL	0.13
100725B	290.029	76.955	1.2	200	68	2	2.4	0.1	1.89  PL	0.06
100725A	166.468	-26.667	1.2	141	20	1	0.7	0.1	1.23  NA	0.12
100724A	194.569	-11.095	1.7	1.4	1.6	0.2	1.9	0.2	1.92  PL	0.21
100719A	112.319	-5.857	2.4	36.0	5.3	0.9	0.6	0.2	1.69  PL	0.25
100704A	133.639	-24.202	1.0	197.5	60	2	4.3	0.2	1.73  PL	0.06
100702A	245.693	-56.549	1.4	0.16	1.2	0.1	2.0	0.2	1.54  PL	0.15
100628A	225.943	-31.653	2.1	0.036	0.25	0.05	0.5	0.1	2.67  CPL	NA
100625A	15.796	-39.091	1.0	0.33	2.3	0.2	2.6	0.2	0.90  PL	0.10
100621A	315.309	-51.102	1.0	63.6	210	0	12.8	0.3	1.90  PL	0.03
100619A	84.618	-27.012	1.0	97.5	45	1	4.8	0.2	1.83  PL	0.06
100615A	177.208	-19.483	1.0	39	50	1	5.4	0.2	1.87  PL	0.04
100614A	263.534	49.232	1.6	225	27	2	0.7	0.2	1.88  PL	0.15
100606A	350.617	-66.234	1.1	480	64	4	1.6	0.4	1.35  PL	0.10
100526B	0.777	-37.913	3.0	64.0	4.7	0.9	0.1	0.1	1.47  PL	0.28
100526A	230.792	25.623	2.0	102	25	2	0.7	0.3	1.83  PL	0.17
100522A	6.990	9.397	1.0	35.3	21	1	7.1	0.3	1.89  PL	0.08
100514A	328.821	29.170	3	NA	NA	NA	NA	NA	NA	NA NA
100513A	169.606	3.617	1.5	84	14	1	0.6	0.1	1.62  PL	0.14
100508A	76.263	-20.744	2.2	52	7.0	1.1	0.4	0.2	1.23  PL	0.25
100504A	255.575	-35.590	1.0	97.3	24	1	1.7	0.2	1.76  PL	0.10
100427A	89.171	-3.461	2.5	NA	NA	NA	NA	NA	NA	NA NA
100425A	299.161	-26.463	2.4	37.0	4.7	0.9	1.4	0.2	2.42  PL	0.32
100424A	209.453	1.512	1.5	104	15	1	0.4	0.1	1.83  PL	0.13
100423A	136.471	21.487	1.0	NA	85	2	1.2	0.2	1.07  PL	0.05
100420A	296.090	55.755	4.6	48	5.7	1.0	NA	NA	1.17  PL	0.22
100418A	256.358	11.457	1.9	7.0	3.4	0.5	1.0	0.2	2.16  PL	0.25
100413B	356.826	51.2704	2	NA	4.3	0.4	NA	NA	0.5  CPL	0.4
100413A	266.223	15.835	1.5	191	62	2	0.7	0.1	1.25  PL	0.07
100401A	290.813	-8.257	2	NA	NA	NA	2.4	NA	1.7   PL	0.2
100324A	98.612	-9.735	2.5	6	0.7	0.3	0.3	0.1	2.4   PL	0.3
100316D	107.599	-56.275	3.0	NA	3.0	0.8	0.1	0.0	2.29  PL	0.41
100316C	32.309	-67.992	2.0	9.3	1.8	0.3	0.4	0.1	1.58  PL	0.26
100316B	163.499	-45.464	1.4	3.8	2.0	0.2	1.3	0.1	2.23  PL	0.18
100316A	251.953	71.819	1.7	7.0	8.2	0.9	2.3	0.4	1.46  PL	0.18
100305A	168.373	42.381	1.9	69.7	15	2	0.9	0.3	1.27  PL	0.23
100302A	195.504	74.568	1.7	17.9	3.1	0.4	0.5	0.1	1.72  PL	0.19
100224A	83.467	-7.994	3	NA	0.32	0.2	NA	NA	0.98  PL	0.23
100219A	154.202	-12.555	2.5	18.8	3.7	0.6	0.4	0.1	1.34  NA	0.25
100216A	154.263	35.524	3	NA	0.47	0.3	NA	NA	0.6  PL	0.3
100213B	124.320	43.464	1.4	48.0	NA	NA	0.5	0.2	1.13  CPL	0.61
100213A	349.379	43.370	1.4	2.4	2.7	0.3	2.1	0.2	1.34  PL	0.15
100212A	356.445	49.492	2.1	136	9.1	1.2	2.2	0.2	2.20  PL	0.22
100206A	47.168	13.175	1.5	0.12	1.4	0.2	1.4	0.2	0.63  PL	0.17
100205A	141.385	31.740	2.1	26.0	4.0	0.7	0.4	0.1	1.60  PL	0.25
100203A	96.225	4.793	2	NA	NA	NA	NA	NA	NA	NA NA
100119A	299.308	-53.149	1.3	23.8	140	0	7.7	1.0	1.01  PL	0.06
100117A	11.280	-1.586	1.7	0.3	0.93	0.13	2.9	0.4	0.88  PL	0.22
100115A	3.333	-0.817	4	3	NA	NA	NA	NA	NA	NA NA
100111A	247.029	15.539	1.2	12.9	6.7	0.5	1.9	0.2	1.69  PL	0.13
091221	55.798	23.243	1.4	68.5	57	2	3.0	0.2	1.59  PL	0.06
091208B	29.411	16.881	1.2	14.9	33	2	15.2	1.0	1.74  PL	0.11
091208A	0.295	65.680	1.1	29.1	15	1	1.8	0.2	0.81  PL	0.10
091130B	203.149	34.086	1.3	112.5	13	1	1.1	0.2	2.15  PL	0.15
091127	36.581	-18.948	1.2	7.1	90	3	46.5	2.7	2.05  PL	0.07
091112	257.751	-36.729	1.5	17	21	4	1.9	0.5	1.03  PL	0.14
091109B	112.750	-54.092	1.2	0.3	1.9	0.2	5.4	0.4	0.71  PL	0.13
091109A	309.252	-44.177	2.1	48	16	2	1.3	0.4	1.31  PL	0.25
091104	208.723	47.391	2.6	99.3	7.7	1.2	0.4	0.1	1.74  PL	0.24
091102	72.622	-72.527	1.2	6.6	5.2	0.4	1.4	0.2	1.08  PL	0.12
091029	60.166	-55.954	1.0	39.2	24	1	1.8	0.1	1.46  CPL	0.27
091026	276.657	-86.113	1.1	41.6	18	1	2.2	0.3	1.53  PL	0.11
091024	339.240	56.885	1.0	109.8	61	3	2.0	0.3	1.20  PL	0.08
091020	175.727	50.977	1.0	34.6	37	1	4.2	0.3	1.53  PL	0.07
091018	32.191	-57.546	1.0	4.4	14	1	10.3	0.4	1.77  CPL	0.24
090929B	117.712	-0.645	1.4	360	59	3	3.3	0.2	1.85  PL	0.08
090927	343.929	-70.973	1.6	2.2	2.0	0.3	2.0	0.2	1.80  PL	0.20
090926B	46.310	-38.997	1.0	109.7	73	2	3.2	0.3	0.52  CPL	0.24
090916	126.582	25.941	2.7	63.4	9.5	1.8	1.9	0.3	1.42  PL	0.33
090915	237.990	15.480	3	8	5	2	0.8	0.3	1.0  PL	0.2
090912	188.046	61.475	1.2	144.0	45	3	1.0	0.1	0.91  CPL	0.44
090904B	264.194	-25.219	1.2	47.0	110	0	5.3	0.9	1.59  PL	0.07
090904A	100.855	50.235	3.0	122	30	2	1.9	0.2	2.01  PL	0.10
090831C	108.294	-25.112	2.1	3.3	1.5	0.3	0.5	0.1	1.33  PL	0.29
090827	18.435	-50.899	2.8	NA	40	20	NA	NA	1.0  PL	0.3
090815C	64.490	-65.943	2.7	0.6	0.44	0.12	0.6	0.2	0.90  PL	0.47
090814A	239.613	25.586	2.0	80	13	2	0.6	0.2	1.81  PL	0.19
090813	225.065	88.571	1.3	7.1	13	1	8.5	0.6	1.69  PL	0.12
090812	353.20	-10.609	1.0	66.7	58	2	3.6	0.2	1.24  PL	0.05
090809	328.665	-0.083	2.0	5.4	3.4	0.5	1.1	0.2	1.34  PL	0.24
090807	273.741	10.279	1.8	140.8	22	2	0.7	0.2	2.25  PL	0.14
090728	29.644	41.632	1.9	59	10	2	1.0	0.3	2.05  PL	0.26
090727	315.917	64.937	2.2	302	14	2	0.5	0.1	1.24  PL	0.24
090726	248.681	72.866	1.7	67.0	8.6	1.0	0.7	0.2	2.25  PL	0.19
090720	203.694	-10.335	3	NA	NA	NA	NA	NA	NA	NA NA
090715B	251.337	44.837	1.0	266	57	2	3.8	0.2	1.57  PL	0.07
090715A	152.102	10.006	2.4	63	9.8	2.2	3.9	0.5	1.28  PL	0.42
090712	70.097	22.525	1.6	145	40	3	0.9	0.2	1.33  PL	0.11
090709B	93.522	64.081	1.8	27.2	15	2	2.1	0.4	1.51  PL	0.18
